platform,app_name,rating,review,sentiment,weight
Play Store,KlikDokter: Jaga Sehatmu,1,Udah berbayar.. Penjelasan kurang memuaskan.. Slowres juga ,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Ahhh ternyata ilmunya kira2...Tidak ada jawaban dari ilmu kedokteran..Kalau itu jawabanya yang bukan dokter juga tau..Kali,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Kok chat saya gk dibales bales ;( lalu konsultasi nya malah di akhiri yang nangani saya dr. Trianggi putri Husni,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Eror melulu,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Ga jelas aplikasi nya.. Mau chat dgn dokter pilihan harus bayar dulu, Udah bayar via ovo begitu chat ga ada respon.. Sblm pilih dokternya, statusnya online.. Pas d pilih no respon.. Terbuang percuma saldo ovo saya... Mending isi pulsa.. Beneran ga jelas..",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Kecewa. Makin ksni dokternya pada sombong. Gabisa ngrhargai waktu. Gua tunggu jawabannya ampe waktu mao abis malah kaga dibales.,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Dokter nya nggak ada respon,terus waktu sesi nya udah abis saya liat chat saya dengan dokter nya baru ada respon tapi sesi udah berakhir,saya nggak mgerti sama aplikasi ini",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,G ada respon dr dokter,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Chat dokter premium kok GA bisa ya. Padahal Udah Bayar,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Dokrr mana gak ada respon malah harus bayar duli,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Sebaiknya doktenya jgn sok tau, nanya panjang lebar penyakit pasien tapi ngerti juga kagak, klo memang bukan spesialisnya ya jgn pake nanya detail. Pasti ada tuh salah 1 dokternya sok OK dan cantik.",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Telah terjadi kesalahan,silakan coba dalam beberapa saat lagi ,,,,,, MENGECEWAKAN",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Saya mau daftar kode sms nya ga bisa dipake. Akhirnya uninstall lagi males ribet.,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Mohon bantuannya saya daftar, waktu disuruh masukkan nomor verifikasi, koq nggak muncul2 ke sms, katanya nomor verifikasi di kirim melalui sms, nggak muncul2 di sms nya, padahal sudah saya masukkan nomor telepon saya, gimana sih apk ini?bikin bingung",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Kemaren katanya akan segera gratis utk dokter spesialis. Tpi smp skrg blm kelar juga. Gratis katanya??. Iy sih gratis. Tpi yg gratis dokter umum doank. Sementara kita butuh dokter yg spesialis. Mgkin yg spesialis bisa jdi di tahun kuda diadakn di app ini. Miris!!!!,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Tidak direspon,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Dokter nya kurang penjelasan detail.mau tanya masalah hipertensi.malah sudah case complite.jadi ga bisa cosul lagi.akhirnya saya hapus app nya.,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Gak bisa buat chat Kecewa,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,aplikasi gak bermanfaat. tnyapun tidak di balas cuma di read doank..,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Sudah donload tapi.kesulitan masuk..padahal udah benar smua email dan sbagaynya...tolong solusinya,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Setiap memasukkan email selalu muncul tulisan "" telah terjadi kesalahan, silahkan coba beberapa saat lagi"" mohon solusinya, terima kasih",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Halo doktersaya ingin menanyakan kepada dokter tentang penyakit kaki saya pads bagian telapak kaaki dan bagian tulang punggu punggung apabila hendak berdiri sangat terasa sakit sehingga harus dibungkukan dahulu bsru bisa tegak daya mohon bsntuan dokter,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Belum selesai bertanya dokternya sudah mengakhiri sesi chat dan mengusulkan untuk kedokter langsung, maaf jika seperti ini terus sama sekali tidak membantu",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Apa gratis ya pemberian obat,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Aplikasi tidak bermutu, saya masuk ke aplikasi ini malah kembali trus ke menu utama.",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Saya kasih 1 dllu tkt ngga d jelas'n,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Dokter semua jawaban nya tidak memuaskan. Kita tidak tahu dokter tersebut sudah berapa lama bekerja dan umur dari si dokter. Jadi kita bertanya-tanya mungkin saja itu dokter baru. Yang memiliki jam terbang sedikit. Terlalu cuek dan lambat dalam memberi jawaban. Seolah olah tidak gubris. Gimana mau berkembang jika ditanya saja susah mau jawab dan cuek.,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Dokter baru lulus, jawabannya tidak memuaskan, search di google saja untuk penyakitmu.",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Apk jelek, Blm bertanya tba2 udh berakhir. Dokter ya pun ndk menjawab. Jelek banget",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Doter saya akir akir ini mau berhubungan sama istri kurang bergairah apa obatya dok,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Saya kok tidak bisa login ya?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Kadang sangat lelet... Kayak gak ada respon,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Tiap mau konsultasi pasti kembali sendiri jelek,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Aplikasi masih bug mulu saya mau klik ke live chat selalu keluar terus,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,jelek tidak bisa digunakan,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Aplikasi anjing goblok ribet udah daptar susah masuk nya mau chat susah Aplikasi bodong goblok ribet setan sakit hati bubar aja lu ke israel kunyuk,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Tidak mantap,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Aplikasi ini gak bagus nyesal saya instal lebih bagus aplikasi alodokter, respon dokter sangat cuek kita tanya panjang lebar di jawab cuma belum bsa di pastikan, gak ada keterangan sma sekali jadi buat kalian lebih baik instal aplikasi alodokter aja, respon chat nya bagus",NEGATIVE,COMPLEX
Play Store,KlikDokter: Jaga Sehatmu,1,"sudah lama pake bagus aja, tp sekarang saat mulai live chat tiba"" keluar sendiri kenapa ya...?",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Maaf. Krn setiap konsultasi, seluruh Dokter yg live chat kurang informatif. Baru 1-2 kalimat lsg kasih saran ke Klinik/RS. Sampe minta saran pertolongan pertamanya pun, kekeuh banget responnya ke RS aja. Gacuma 1 dokter, aku pernah konsul ke 3 dokter live chat, responnya sama gitu. Rasanya kyk konsul ke Operator bkn ke Dokter. Jadi, untuk apa install kalo gabisa kasi solusi selain ke RS? Lebih suka ke HaloDoc app, karena kalo di app HaloDoc, dokternya lebih paham dan berani kasih resep obatnya.",NEGATIVE,COMPLEX
Play Store,KlikDokter: Jaga Sehatmu,1,"Sudah registrasi tp nggk bisa2 ,suruh regristasi ulang jg nggk bisa",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Mecari jadwal dr spesialis jantung rs pantirapih kok sulit cara yg mudah dan cepat bgm?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,baru instal dan langsung merasakan pelayanan yang kurang menyenangkan. belum selesai konsultasi malah waktunya sudah habis. padahal belum terjawab apa yang saya konsuktasikan. dokternya juga lama balasnya. hanya ditanya apa sebelumnya susah periksa ke dokter? tanyanya setelah itu waktunya habis.,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Untuk masuknya knp sulit skli,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Gajelas, jawabnya gak nyambung",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Waktunya cuma sedikit Responya lama ga memsuaskan,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Aplikasi gak guna sumpah nyesal gua download gk guna banget gua chat gk di balas balas:-(,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Kenapa si ga bisa chat sama dokter nya padahal sudah di hapus cache tp tetep aja kluar sendiri sekali nya bisa waktu nya sebentar bangat udah gitu respon nya lama,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Gk bisa di update....gk bisa di pakai,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Dokternya jawabnyan lamaaaaaa bgettt kurang bagus unisntal sorryy,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Stlh diupdate.. gk bs chat dengan dokter.. mau memulai chat selalu langsung kluar dr aplikasi,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,chat nya gak dibalas,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Bintang satu aja... Aplikasi sudah diperbarui chat sama dokter dibatasin cuman setengah jam. Dokter nya respon nya lama. Tanya"" belum dijawab. Waktu nya habis.. Tolong ditingkatkan ",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Aplikasi selalu keluar sendiri tiba2, mau konsultasi dengan dokter pun tidak bisa. ",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"kurang respon, saya sudah mencoba untuk menjelaskan pertanyaan saya tapi masi saja kurang respon, jwaban yang d kasi itu saya tau juga",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Gak berguna udah saya kasih tahu keluhan dan obat yang saya pakai tapi cuma tanya tinggi badan,berat badan.Oke saya sarankan untuk istirahat dan periksa kesehatan.Emak"" jualan gorengan juga bisa kalau cuma gitu.Akhirnya saya uninstal.Padahal besar harapan saya untuk bisa mendapatkan jawaban yang bagus.",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,habis di perbaharui malah lagi mau chat udah keluar sendiri,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Saya udah update tapi kenapa pas masuk aplikasi di suruh update?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Selamat pagi dok sy sering kencing tdk tuntas dan sdh pernah operasi TURP bagaimana solusinya dok,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Knp yh saya mau download aplikasi ini tp kok nggak bisa-bisa yh tlg diperbaiki sebelum saya uninstall,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Payah baru setengah chating udah gak bisa dilanjut..gmna mau ketemu penyakitnya kalau gini,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Udh diperbarui, mau konsul malah gagal respon keluar2 trs .",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Setiap akan mulai chat dg dokter.. aplikasi lgsg tertutup sendiri,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"masih bagusan alodokter, dia jelas mau konsul ini itu di kasih ke dokter yang memang dispesialis yang dibutuhkan. kalo ini nanya ini itu dokternya ga jelas yang selalu pada akhirnya suruh kosul ke dokter langsung. hadeh kalo punya duit juga gaakan instal aplikasi ginian setidaknya buat para dokter harusnya bisa memberikan sedikit tips untuk keluhan yg disampaikan. kalo hanya menyarankan pergi ke dokter secara langsung itu percuma bikin aplikasi ginian ",NEGATIVE,COMPLEX
Play Store,KlikDokter: Jaga Sehatmu,1,Tidak bisa buka chat dokter Selalu keluar sendiri,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Saya kok tidak bisa mengirim foto ya ?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Tolong dong perbaiki aplikasi klik dokter. Saya mau chat dokter gabisa karna keyboardnya gamau muncul. Padahal dokternya udah sapa aku,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Yang d posting jangan cuma komentar2 yang bagus2 aja dong. Ini gimana cara hapus riwayat chat heh,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Aplikasi yang sangat buruk bagi saya untuk pengalaman pertma masuk aplikasi ini chat yang kalian kirim gak bisa d hapus.buruk banget aplikasi ini min. Jangan pake aplikasi ini buat semuanya Kayaknya cuma robot bukan dokter Benci saya. Bilangnya ada kendala dan mau d perbaiki taik!!!!,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Aplikasinya jelek jangan pada instal aplikasi ini. Jangankan untuk hapus riwayat chat. Kayaknya bukan dokter tapi mesin robot .jangan pada instal !!!,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Bener tuh saya setuju aplikasi buruk gak bisa hapus riwayat chat nya. Buat semuanya aja sblm instal app klikdokter tlong d liat ranting kritikanya. Bnyk kok yang kecewa ama aplikasi klikdokter. Anjirr dah.gak lagi2,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,setelah minta di up date aplikasinya error tidak bisa dipake chating?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Mengapa saya tidak bisa mendownload aplikasi ini?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Susah masuknya,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,Tidak bisa upload foto katany koneksi internet bermasalah padahal sy pake wifi,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,live chat dokter tidak bisa digunakan,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Sy sudah instal ini app pas pendaftaran tidak diminta isi password tapi waktu login diminta password. Ya ngga tau password apa yg harus sy masukan kan waktu daftar tdk diminta isi password. Akhirnya ngga bs masuk karna password salah terus. Ketika mau ubah password dikirim dari email reset password tapi setelah diklik tombol reset password berulang2 terus kiriman ke emailnya bunyinya reset passwor terus. Ngga ada solusi spy bs bisa log in . Sebenernya bs buat chat ngga sih ini app? Membingungkan,NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Sulit untuk login nya,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Kelihatannya dokternya profesional tp kok waktunya 30 menit dan responnya lama,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Nyesel saya update ni aplikasi malah gk bisa buat chat dokter nya, pdhal sya udh pake app ini udah lama, skrg malah mengecewakan. Harusnya sblum update sya liat rating dulu, semua pada komplain. Nyesellllll mending instal ala dokter aja, ngabisinnj kuotaaaaa",NEGATIVE,COMPLEX
Play Store,KlikDokter: Jaga Sehatmu,1,Awalnya sngt membantu tpi mkin kesini cht gk prnh di respon sngt di sayangkn bukan,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Konsultasi di sini,malah di suruh lagi pergi ke dokter,,,",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Setelah di perbarui malah menjadi semakin buruk. Padahal dulu ini adalah apps yg saya gemari. Sekarang buat chat sama dokternya saja sudah tidak bisa. Parah bgt ini apps.,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,kurang memuaskan kirain chat langsung di ksih sran trus beli obat sembuh ...,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Saya tidak bisa konsultasi dg dokter gimana aplikasiny ni,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Buruk,suruh masukin kode verifikasinya katanya dikirim lwt sms tapi mn g da tuh sms kode verifikasinya..mending q hapus aja aplikasinya buang kuota aja",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,sngat membantu,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Opo??? Ngomong nge perbaikan chat nangen kok setiap aku melakukan chat karo dokter malah seneng metu dewe, kuwi kenopo y? Padahal wes di upgrade tp kok jeh ra iso Tolong tanggapan ne, suwun ",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"saya coba dulu, semoga tdk mengecewakan seperti apk Alodokter",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Lebih baik datang dan periksa langsung ke dokter,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Aplikasinya gabisa milih dokter saat mau konsul tbtb udah terhubung sendiri sama dokternya dan suka keluar sendiri dari aplikasi,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Benci banget, bias bias:( saya ingin tau recommend produk untuk hal yang penting banget ah sudahlah saya tidak suka",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Maaf. Kok susah di download ya,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Saya mau mulai chat dengan dokter yg online, tetapi menghungkannya lama sekali, tolong diperbaiki apknya min",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Sakit perut kiri,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Gak bisa chat dengan dokter..keluar2 terus aplikasinya,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Taik diupdate makin parah mau chat doktor malah keluar sendiri.bagus gak usa di perbarui.,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Maaf, kenapa aku kasih bintang 1 karna gak bisa di donwload, tulisan x selalu aj MENUNGGU DIDONWLOAD... ",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Ni gimana sih,,, suruh update setelah update mlh ga bisa chat,, pdhl dokternya udah chat say heloo, smpe buka berkali"" semua dokter yg online otomatis sapa hallo ke saya tapi ga ada satupun yg bs, tp giliran mau di chat nya ga bs dan selalu keluar dr aplikasi, aku harus gimana min? Uninstal aja apa gimana ya, tolong lah kalo mau di update mbok ya yang bener apk nya. ngak crash gini, terus aku kudu piye min?",NEGATIVE,COMPLEX
Play Store,KlikDokter: Jaga Sehatmu,1,"Kurang puas, dokternya bertele2 dalam memberikan solusi, menghabiskan waktu chat, pilihan dokter kulit pun tak ada, kecewa saya padahal iklannya meyakinkan di tv, unistall deh.",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Susah banget konsultasi dokterny,,,menyambungkan teruss,,,jangan"" dokter ny sudah tau mau pake bpjs konsul ny,,,indah ny hidup di indonesia semuanya mudah untuk yg punya uang banyak,,",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Pertama cepet bget ngrespon Besoknya sama sekali tdk bs digunakan ,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"Saya uninstall,live chat nya sangat lama dibalas oleh dokter pdhl wktu yg d berikan hanya 30 menit dan setelah hampir habis waktunya pesan saya hanya di baca.",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Susah loadingnya.. gagal trus,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Apa**an ini semenja apk ny di update udah gk bisa lagi konsul sama dokter,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,baru pertama. klw bagus kasih bintang 5,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,satu dulu ya .. ini ada biaya nya tidak ya,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,2,diagonosanya kurang pas,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,maaf ini dokter bnrn apa org y yg d suruh jawab chat itu kek bersyukur d jwb! emang didunia gada yg gratisss nyesel deh,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,gimana pake nya udah log in tetep g bisa aplikasi gaje,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"kenapa tidak bisa masuk nya,,",NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,apalikasinya bagus she cuma dokternya lama baru balas,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,selalu gagal log in padahal pasword sdh benar... ,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,kenapa pertama login bisa setelah saya hapus data kenapa sulit? mhon kasih tau,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Belum selesai konsultasi sudah di akhiri malas deh..,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,kok gak dapat kode verytifikasi ya?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,Maaf kok saya ga dapat kode verifikasi ya bang?,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,lupa password untuk login..jadi gag bisa chatting ...lalu bagaimana ??,NEGATIVE,UNINFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"baru instal langsung d coba, taunya gx nyambung nanya apa jawab ap. ujungnya,, bilang konsultasi langsung .next mungkin bisa chat dokter lain kalau puas ganti bintang. tp buat pertama kali sangat kecewa",NEGATIVE,INFORMATIVE
Play Store,KlikDokter: Jaga Sehatmu,1,"aplikasinyaa bagusss, tpi saya kesel, dokternya lama bls nyaa, buang buang waktu ajaaaa!! dan saya belom puas sama jawaban dri dokternyaa, ga jelas bgt sma pertanyaan saya_-",NEGATIVE,INFORMATIVE
